date,00:15,00:30,00:45,01:00,01:15,01:30,01:45,02:00,02:15,02:30,02:45,03:00,03:15,03:30,03:45,04:00,04:15,04:30,04:45,05:00,05:15,05:30,05:45,06:00,06:15,06:30,06:45,07:00,07:15,07:30,07:45,08:00,08:15,08:30,08:45,09:00,09:15,09:30,09:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,00:00
2020-04-24,61.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,605.0,2366.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,3860.0,4971.0,4971.0,5937.0,6656.0,6656.0,6656.0,6656.0,6656.0,6656.0,6729.0,6738.0,6827.0,6974.0,6974.0,6974.0,7162.0,7162.0,7162.0,7162.0,7162.0,7162.0,7162.0,7162.0,7257.0,8122.0,8844.0,8844.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0,9112.0
2020-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,232.0,232.0,232.0,734.0,734.0,734.0,759.0,759.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0,808.0,808.0,808.0,808.0,808.0,808.0,808.0,808.0,808.0,808.0,808.0,808.0,808.0,849.0,849.0,901.0,901.0,901.0,901.0,901.0,901.0,941.0,1030.0,1559.0,1886.0,2748.0,4086.0,4797.0,5017.0,5184.0,5210.0,5210.0,5210.0,5210.0,5210.0,5210.0,5210.0,5210.0,5210.0,5210.0,5210.0,5210.0
2020-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,28.0,28.0,28.0,30.0,35.0,345.0,1254.0,1974.0,2536.0,2714.0,4244.0,4546.0,4546.0,4546.0,4546.0,4546.0,4546.0,4546.0,4546.0,4546.0,4546.0,4546.0,4546.0,4546.0,4546.0,4546.0,6101.0,6928.0,7325.0,8906.0,9366.0,9366.0,9759.0,10585.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0,10616.0
2020-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,201.0,201.0,201.0,201.0,201.0,509.0,509.0,509.0,509.0,538.0,994.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1463.0,1489.0,1503.0,1519.0,1519.0,1519.0,1523.0,1523.0,1523.0,1523.0,1523.0,1523.0,1598.0,1975.0,2377.0,2500.0,2500.0,2500.0,2968.0,3346.0,3912.0,4041.0,4041.0,4041.0,4041.0,4041.0,4041.0,4041.0,4112.0,4112.0,4112.0,4112.0,4112.0,4112.0,4112.0,4112.0,4112.0,4112.0,4112.0,4112.0,4112.0,4112.0,4112.0,4112.0,4112.0,4112.0
2020-04-28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,153.0,172.0,172.0,740.0,1311.0,1329.0,1329.0,1329.0,1329.0,1329.0,1329.0,1329.0,1705.0,1826.0,1826.0,1826.0,1826.0,1826.0,1835.0,1835.0,1835.0,1874.0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0,1913.0,2287.0,2401.0,2907.0,2913.0,2922.0,3011.0,3011.0,3011.0,3105.0,3105.0,3517.0,4330.0,4331.0,4331.0,4331.0,4331.0,4331.0,4331.0,4331.0,4331.0,4331.0,4331.0,4331.0,4331.0,4331.0,4425.0,4482.0,4482.0,4482.0,4482.0,4482.0,4482.0,4482.0,4482.0
2020-04-29,0.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,102.0,693.0,1242.0,1852.0,2124.0,2581.0,2581.0,2708.0,2708.0,2708.0,2708.0,2708.0,2794.0,2794.0,2794.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2859.0,2977.0,4000.0,4025.0,4881.0,6611.0,6882.0,6948.0,6958.0,6958.0,6958.0,6958.0,6958.0,6958.0,6958.0,6958.0,6958.0,6958.0,7012.0,7023.0,7023.0,7023.0,7023.0,7023.0,7023.0
2020-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,13.0,13.0,581.0,1309.0,1309.0,1309.0,1309.0,1309.0,1309.0,1690.0,2364.0,2497.0,3663.0,3663.0,3663.0,3671.0,3671.0,3671.0,3671.0,3682.0,3682.0,3682.0,3682.0,3682.0,3682.0,3682.0,3682.0,3682.0,3682.0,3682.0,3682.0,3682.0,3682.0,3829.0,3829.0,4468.0,5348.0,5772.0,6581.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0,7378.0
2020-05-01,9.0,9.0,16.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,45.0,45.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,267.0,937.0,1608.0,2936.0,3993.0,3993.0,3993.0,3993.0,3993.0,3993.0,3993.0,3993.0,3993.0,3993.0,3993.0,3993.0
2020-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,300.0,310.0,386.0,1012.0,1286.0,1286.0,1286.0,1286.0,2170.0,2170.0,2304.0,2354.0,2579.0,2690.0,2701.0,2709.0,2709.0,2835.0,2835.0,3232.0,3294.0,3623.0,3623.0,3623.0,3623.0,3742.0,4087.0,4336.0,4336.0,4336.0,4336.0,4900.0,5313.0,5313.0,5355.0,5441.0,5870.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0,7251.0
2020-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,778.0,2434.0,3149.0,3659.0,5007.0,5621.0,6386.0,6782.0,6818.0,6818.0,6818.0,6818.0,6818.0,6818.0,6818.0,6818.0,6818.0,6818.0,6818.0,6818.0
